accession	layout	r1_url	r2_url	biosample	read_count	stratum
ERR4037309	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/009/ERR4037309/ERR4037309_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/009/ERR4037309/ERR4037309_2.fastq.gz	SAMEA5623387	2141834	u
ERR4037332	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/002/ERR4037332/ERR4037332_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/002/ERR4037332/ERR4037332_2.fastq.gz	SAMEA5623393	2236940	u
ERR4037334	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/004/ERR4037334/ERR4037334_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/004/ERR4037334/ERR4037334_2.fastq.gz	SAMEA5623486	2219654	u
ERR4037348	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/008/ERR4037348/ERR4037348_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/008/ERR4037348/ERR4037348_2.fastq.gz	SAMEA5623397	1722740	u
ERR4037368	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/008/ERR4037368/ERR4037368_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/008/ERR4037368/ERR4037368_2.fastq.gz	SAMEA5623402	2481842	u
ERR4037379	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/009/ERR4037379/ERR4037379_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/009/ERR4037379/ERR4037379_2.fastq.gz	SAMEA5623309	1911446	u
ERR4037383	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/003/ERR4037383/ERR4037383_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/003/ERR4037383/ERR4037383_2.fastq.gz	SAMEA5623310	2162278	u
ERR4037384	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/004/ERR4037384/ERR4037384_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/004/ERR4037384/ERR4037384_2.fastq.gz	SAMEA5623499	2094620	u
ERR4037387	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/007/ERR4037387/ERR4037387_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/007/ERR4037387/ERR4037387_2.fastq.gz	SAMEA5623889	2274216	u
ERR4037399	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/009/ERR4037399/ERR4037399_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/009/ERR4037399/ERR4037399_2.fastq.gz	SAMEA5623410	2005788	u
ERR4037414	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/004/ERR4037414/ERR4037414_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/004/ERR4037414/ERR4037414_2.fastq.gz	SAMEA5623895	2066424	u
ERR4037415	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/005/ERR4037415/ERR4037415_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/005/ERR4037415/ERR4037415_2.fastq.gz	SAMEA5623514	1897208	u
ERR4037419	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/009/ERR4037419/ERR4037419_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/009/ERR4037419/ERR4037419_2.fastq.gz	SAMEA5623525	2110338	u
ERR4037421	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/001/ERR4037421/ERR4037421_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/001/ERR4037421/ERR4037421_2.fastq.gz	SAMEA5622750	2128278	u
ERR4037429	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/009/ERR4037429/ERR4037429_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/009/ERR4037429/ERR4037429_2.fastq.gz	SAMEA5623950	2159896	u
ERR4037431	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/001/ERR4037431/ERR4037431_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/001/ERR4037431/ERR4037431_2.fastq.gz	SAMEA5623952	2407220	u
ERR4037432	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/002/ERR4037432/ERR4037432_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/002/ERR4037432/ERR4037432_2.fastq.gz	SAMEA5623953	1997338	u
ERR4037433	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/003/ERR4037433/ERR4037433_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/003/ERR4037433/ERR4037433_2.fastq.gz	SAMEA5623954	2124748	u
ERR4037435	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/005/ERR4037435/ERR4037435_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/005/ERR4037435/ERR4037435_2.fastq.gz	SAMEA5623956	2350744	u
ERR4037444	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/004/ERR4037444/ERR4037444_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/004/ERR4037444/ERR4037444_2.fastq.gz	SAMEA5624157	2363328	u
ERR4037445	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/005/ERR4037445/ERR4037445_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/005/ERR4037445/ERR4037445_2.fastq.gz	SAMEA5624158	2613604	u
ERR4037452	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/002/ERR4037452/ERR4037452_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/002/ERR4037452/ERR4037452_2.fastq.gz	SAMEA5624165	2388692	u
ERR4037461	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/001/ERR4037461/ERR4037461_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/001/ERR4037461/ERR4037461_2.fastq.gz	SAMEA5624174	2431370	u
ERR4037463	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/003/ERR4037463/ERR4037463_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/003/ERR4037463/ERR4037463_2.fastq.gz	SAMEA5624176	2229650	u
ERR4037465	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/005/ERR4037465/ERR4037465_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/005/ERR4037465/ERR4037465_2.fastq.gz	SAMEA5624178	2237828	u
ERR4037466	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/006/ERR4037466/ERR4037466_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/006/ERR4037466/ERR4037466_2.fastq.gz	SAMEA5624179	2171812	u
ERR4037472	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/002/ERR4037472/ERR4037472_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/002/ERR4037472/ERR4037472_2.fastq.gz	SAMEA5624185	1861918	u
ERR4037478	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/008/ERR4037478/ERR4037478_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/008/ERR4037478/ERR4037478_2.fastq.gz	SAMEA5624191	2316216	u
ERR4037486	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/006/ERR4037486/ERR4037486_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/006/ERR4037486/ERR4037486_2.fastq.gz	SAMEA5624199	2369214	u
ERR4037489	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/009/ERR4037489/ERR4037489_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/009/ERR4037489/ERR4037489_2.fastq.gz	SAMEA5624203	2350836	u
ERR4037490	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/000/ERR4037490/ERR4037490_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/000/ERR4037490/ERR4037490_2.fastq.gz	SAMEA5624204	2354924	u
ERR4037493	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/003/ERR4037493/ERR4037493_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/003/ERR4037493/ERR4037493_2.fastq.gz	SAMEA5624207	2670484	u
ERR4037503	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/003/ERR4037503/ERR4037503_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/003/ERR4037503/ERR4037503_2.fastq.gz	SAMEA5624217	2622306	u
ERR4037505	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/005/ERR4037505/ERR4037505_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/005/ERR4037505/ERR4037505_2.fastq.gz	SAMEA5624219	2203890	u
ERR4037509	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/009/ERR4037509/ERR4037509_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/009/ERR4037509/ERR4037509_2.fastq.gz	SAMEA5624223	2217972	u
ERR4037511	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/001/ERR4037511/ERR4037511_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR403/001/ERR4037511/ERR4037511_2.fastq.gz	SAMEA5624225	2154342	u
ERR434260	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434260/ERR434260_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434260/ERR434260_2.fastq.gz	SAMEA2204238	4074522	u
ERR434262	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434262/ERR434262_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434262/ERR434262_2.fastq.gz	SAMEA2204260	3949304	u
ERR434263	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434263/ERR434263_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434263/ERR434263_2.fastq.gz	SAMEA2204277	3768086	u
ERR434270	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434270/ERR434270_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434270/ERR434270_2.fastq.gz	SAMEA2204427	3775094	u
ERR434276	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434276/ERR434276_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434276/ERR434276_2.fastq.gz	SAMEA2204506	4226590	u
ERR434292	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434292/ERR434292_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434292/ERR434292_2.fastq.gz	SAMEA2204745	3731752	u
ERR434294	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434294/ERR434294_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434294/ERR434294_2.fastq.gz	SAMEA2204765	3774238	u
ERR434311	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434311/ERR434311_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434311/ERR434311_2.fastq.gz	SAMEA2205131	3617230	u
ERR434317	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434317/ERR434317_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434317/ERR434317_2.fastq.gz	SAMEA2205214	3852170	u
ERR434321	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434321/ERR434321_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434321/ERR434321_2.fastq.gz	SAMEA2205257	4103014	u
ERR434323	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434323/ERR434323_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434323/ERR434323_2.fastq.gz	SAMEA2205267	3999520	u
ERR434327	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434327/ERR434327_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434327/ERR434327_2.fastq.gz	SAMEA2205285	3878256	u
ERR434348	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434348/ERR434348_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434348/ERR434348_2.fastq.gz	SAMEA2205563	4645918	u
ERR434364	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434364/ERR434364_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434364/ERR434364_2.fastq.gz	SAMEA2204431	4345376	u
ERR434372	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434372/ERR434372_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434372/ERR434372_2.fastq.gz	SAMEA2204488	4266206	u
ERR434396	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434396/ERR434396_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434396/ERR434396_2.fastq.gz	SAMEA2204936	4081936	u
ERR434400	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434400/ERR434400_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434400/ERR434400_2.fastq.gz	SAMEA2205095	4572434	u
ERR434402	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434402/ERR434402_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434402/ERR434402_2.fastq.gz	SAMEA2205142	4177222	u
ERR434406	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434406/ERR434406_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434406/ERR434406_2.fastq.gz	SAMEA2205172	4315140	u
ERR434419	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434419/ERR434419_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434419/ERR434419_2.fastq.gz	SAMEA2205311	3702000	u
ERR434429	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434429/ERR434429_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434429/ERR434429_2.fastq.gz	SAMEA2205476	4311008	u
ERR434449	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434449/ERR434449_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434449/ERR434449_2.fastq.gz	SAMEA2205726	3818244	u
ERR434467	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434467/ERR434467_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434467/ERR434467_2.fastq.gz	SAMEA2204491	4381624	u
ERR434468	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434468/ERR434468_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434468/ERR434468_2.fastq.gz	SAMEA2204504	4183434	u
ERR434472	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434472/ERR434472_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434472/ERR434472_2.fastq.gz	SAMEA2204618	4839054	u
ERR434480	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434480/ERR434480_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434480/ERR434480_2.fastq.gz	SAMEA2204690	4675424	u
ERR434484	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434484/ERR434484_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434484/ERR434484_2.fastq.gz	SAMEA2204768	3740254	u
ERR434488	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434488/ERR434488_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434488/ERR434488_2.fastq.gz	SAMEA2204878	4636352	u
ERR434491	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434491/ERR434491_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434491/ERR434491_2.fastq.gz	SAMEA2204967	4061642	u
ERR434500	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434500/ERR434500_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434500/ERR434500_2.fastq.gz	SAMEA2205129	4391768	u
ERR434501	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434501/ERR434501_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434501/ERR434501_2.fastq.gz	SAMEA2205145	4684726	u
ERR434503	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434503/ERR434503_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434503/ERR434503_2.fastq.gz	SAMEA2205191	4799854	u
ERR434507	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434507/ERR434507_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434507/ERR434507_2.fastq.gz	SAMEA2205226	4149460	u
ERR434513	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434513/ERR434513_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434513/ERR434513_2.fastq.gz	SAMEA2205298	5251628	u
ERR434536	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434536/ERR434536_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434536/ERR434536_2.fastq.gz	SAMEA2205507	4330662	u
ERR434541	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434541/ERR434541_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434541/ERR434541_2.fastq.gz	SAMEA2205713	3887590	u
ERR434542	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434542/ERR434542_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434542/ERR434542_2.fastq.gz	SAMEA2205739	4150342	u
ERR434569	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434569/ERR434569_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434569/ERR434569_2.fastq.gz	SAMEA2204681	4409606	u
ERR434579	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434579/ERR434579_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434579/ERR434579_2.fastq.gz	SAMEA2205011	4255012	u
ERR434586	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434586/ERR434586_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434586/ERR434586_2.fastq.gz	SAMEA2205150	4131272	u
ERR434591	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434591/ERR434591_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434591/ERR434591_2.fastq.gz	SAMEA2205233	4288040	u
ERR434593	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434593/ERR434593_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434593/ERR434593_2.fastq.gz	SAMEA2205259	4134964	u
ERR434594	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434594/ERR434594_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434594/ERR434594_2.fastq.gz	SAMEA2205272	4402306	u
ERR434598	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434598/ERR434598_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434598/ERR434598_2.fastq.gz	SAMEA2205282	4432138	u
ERR434603	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434603/ERR434603_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434603/ERR434603_2.fastq.gz	SAMEA2205330	4113072	u
ERR434607	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434607/ERR434607_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434607/ERR434607_2.fastq.gz	SAMEA2205371	4314258	u
ERR434611	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434611/ERR434611_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434611/ERR434611_2.fastq.gz	SAMEA2205388	4596930	u
ERR434612	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434612/ERR434612_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434612/ERR434612_2.fastq.gz	SAMEA2205434	4538634	u
ERR434613	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434613/ERR434613_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434613/ERR434613_2.fastq.gz	SAMEA2205437	4466106	u
ERR434619	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434619/ERR434619_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434619/ERR434619_2.fastq.gz	SAMEA2205496	4968536	u
ERR434626	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434626/ERR434626_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434626/ERR434626_2.fastq.gz	SAMEA2205565	3673204	u
ERR434637	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434637/ERR434637_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434637/ERR434637_2.fastq.gz	SAMEA2205702	4165400	u
ERR434646	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434646/ERR434646_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434646/ERR434646_2.fastq.gz	SAMEA2204254	3729064	u
ERR434650	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434650/ERR434650_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434650/ERR434650_2.fastq.gz	SAMEA2204321	4072786	u
ERR434662	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434662/ERR434662_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434662/ERR434662_2.fastq.gz	SAMEA2204516	3597024	u
ERR434675	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434675/ERR434675_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434675/ERR434675_2.fastq.gz	SAMEA2204726	3546300	u
ERR434685	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434685/ERR434685_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434685/ERR434685_2.fastq.gz	SAMEA2204896	3503996	u
ERR434702	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434702/ERR434702_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434702/ERR434702_2.fastq.gz	SAMEA2205127	3730928	u
ERR434703	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434703/ERR434703_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434703/ERR434703_2.fastq.gz	SAMEA2205136	4197830	u
ERR434704	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434704/ERR434704_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434704/ERR434704_2.fastq.gz	SAMEA2205167	4166282	u
ERR434709	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434709/ERR434709_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434709/ERR434709_2.fastq.gz	SAMEA2205303	3819764	u
ERR434713	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434713/ERR434713_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434713/ERR434713_2.fastq.gz	SAMEA2205363	3815364	u
ERR434715	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434715/ERR434715_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434715/ERR434715_2.fastq.gz	SAMEA2205375	3563086	u
ERR434735	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434735/ERR434735_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434735/ERR434735_2.fastq.gz	SAMEA2205616	3651154	u
ERR434741	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434741/ERR434741_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434741/ERR434741_2.fastq.gz	SAMEA2204235	3489800	u
ERR434754	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434754/ERR434754_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR434/ERR434754/ERR434754_2.fastq.gz	SAMEA2204301	3190570	u
